0.7076,-0.99257,1.9077,-0.65219,0.47072,-2.0729,-0.043526,0.68795,-0.044716,-0.56088,0.67513,-0.22952,-1.4078,-0.47105,-0.78149,-0.055406,0.31132,0.10573,-0.33808,-0.27535,2.0718,-1.0263,-0.48406,-0.29034,-0.6971,0.19023,-1.3721,-0.99504,-1.0123,-1.8598,-1.3809,-0.35731,0.088177
0.61654,-1.6237,-1.094,0.60116,-0.61428,-1.4914,2.0462,0.71543,0.38962,-0.9188,0.32634,-0.26569,2.0735,-2.0423,-1.3334,-0.43627,-1.8755,3.1578,1.9388,-0.39095,-2.1127,-1.7498,-0.16495,-0.28778,-0.94902,0.17627,-0.74092,0.5601,-0.61592,0.58369,-1.9271,-0.84423,1.5442
-0.055573,-0.26034,-0.46027,-0.036051,0.17074,-0.32594,0.26472,-0.28792,0.1799,0.17053,-0.3691,0.19586,0.049866,0.045565,0.10315,-0.060641,0.0025431,-0.10567,-0.26781,-0.11359,-0.11794,0.51317,-0.005999,-0.061685,0.28072,0.11488,-0.030248,-0.44245,0.4303,0.048473,0.46921,-0.0097886,0.012626
1.2872,-0.47867,0.15649,-1.9397,2.3811,-1.7607,-1.2039,1.4892,-0.37452,-1.7131,2.8749,-0.5419,-0.16636,0.5195,-0.79222,-0.4561,0.8656,-2.6657,-2.0429,0.11864,-0.88718,-2.0429,-0.57521,-0.18348,-0.40202,-0.087289,-0.95883,1.6123,-0.092637,-0.9144,-1.8691,-0.50785,-3.1085
0.24361,0.11494,-0.69519,-0.8486,0.75334,-1.0605,0.53529,0.27102,0.016691,-0.60256,-0.50097,-0.030005,0.61936,0.17931,0.25513,-0.73245,0.078779,0.16727,-0.16456,-0.45861,-0.5817,0.47249,-0.28607,-0.45386,0.47395,0.02944,-0.47617,-0.42879,1.1393,-0.41036,0.18792,-0.6584,0.16461
-0.80795,-0.4056,-0.59326,-0.50563,0.089421,-0.21167,-0.20028,-0.50183,-0.12523,0.043091,-0.28814,-0.146,-0.2262,-0.39537,-0.12598,-0.22149,-0.022733,-0.15879,-0.039919,-0.29524,-0.43736,-0.49164,-0.1229,-0.30387,-0.11948,-0.1373,-0.24071,-0.24897,-0.18599,-0.2324,-0.30167,-0.22654,-0.23541
-0.080544,0.12555,-0.15535,-0.38276,0.44511,-0.26597,0.079085,0.12834,0.20889,-0.16222,-0.26401,0.058094,0.19809,0.15345,0.18151,-0.19863,0.14456,0.042455,0.069778,-0.08489,-0.085888,-0.25115,-0.057615,-0.040139,-0.0055838,0.030639,-0.2487,-0.21217,0.39661,-0.15188,0.0027795,-0.18061,-0.22432
0.99925,-1.1858,1.7392,-0.58484,0.67754,-1.6492,0.035349,0.55499,-0.32964,-0.52608,0.54408,-0.12258,-1.7496,-0.38532,-0.86215,-0.0057264,0.55191,-0.059408,-0.50378,0.00057482,1.9426,-1.2516,-0.57645,-0.30234,-0.735,-0.061023,-1.4672,-1.0651,-1.053,-1.5784,-0.92556,-0.39135,-0.07296
0.16043,-0.7294,-0.48461,-0.10098,0.02946,-0.032794,0.14968,0.19256,0.11222,-0.15673,0.2158,-0.17145,0.14471,-0.81088,-0.62386,-0.35128,-0.023876,0.63575,0.37743,0.051819,-0.27432,-0.31597,0.082355,-0.16185,-0.3896,0.077877,0.030524,0.38629,-0.46865,0.24415,-0.39756,-0.10933,0.12295
0.39079,-0.20025,-1.2941,-1.1913,1.1166,-1.6023,0.83433,0.11027,-0.089165,0.060731,-0.40754,-0.46214,1.2532,-0.0090464,-0.21649,-0.16649,-1.2744,-0.53846,-0.24317,-0.55789,-1.1317,-0.34525,-0.28509,-0.55913,-0.5023,-0.045231,-0.77785,-0.3184,0.46683,1.3179,-0.44746,0.1712,-0.62624
0.14763,-0.31349,-0.52529,-0.0892,0.048142,0.24877,0.1976,0.25693,0.0043241,-0.36429,0.16819,-0.16226,0.064849,-0.58078,-0.41181,-0.21141,-0.12102,0.19468,0.23431,-0.16077,-0.39009,-0.39411,-0.12979,-0.1902,-0.28751,-0.18785,0.047021,0.41305,-0.48,0.46139,-0.32316,-0.029501,-0.13641
-1.4144,-0.57454,-0.76087,-0.78976,-0.2596,-0.34539,-0.11534,-0.765,-0.047225,-0.22468,-0.47273,-0.37673,-0.36081,-0.53375,-0.55357,-0.42969,-0.26116,-0.23789,-0.10332,-0.15326,-0.52925,-0.59283,-0.33652,-0.46793,-0.29611,-0.1793,-0.40436,-0.49457,-0.48402,-0.19008,-0.37131,-0.26085,-0.388
0.38874,-0.4903,-0.70526,-0.7022,0.94063,-1.1491,0.99575,-0.27362,-0.068464,0.4559,-0.98419,-0.37685,-0.010627,0.0066321,0.1105,0.077105,-1.0289,0.33902,0.15819,-0.74223,0.57815,0.042427,-0.1091,-0.57312,-0.86687,0.016615,-0.1792,-1.2403,-0.19845,0.99945,0.26909,0.41688,0.0815
0.016606,-0.10319,-0.2308,0.13858,0.10769,0.0034613,0.094175,0.13223,0.13098,-0.77466,0.41386,-0.36681,0.889,-0.40101,-0.35073,-0.34572,0.25445,0.77523,0.94352,0.18998,-0.91404,-0.94905,-0.19223,-0.18741,0.090259,0.09583,-0.10872,0.90487,0.1952,-0.30987,-0.9084,-0.53214,-0.21123
0.33518,-0.33752,-0.12991,-0.099341,-0.04339,0.44002,-0.37549,0.22831,-0.063999,-1.2522,1.0612,-0.24339,0.23897,-0.70195,-0.44736,-0.47736,1.1494,-0.26454,0.054822,-0.070777,-0.50504,-0.68509,-0.33718,-0.1409,0.24951,0.016256,0.01945,1.5151,0.091095,-0.66562,-0.79942,-0.74033,-0.98809
-0.04163,-0.57721,0.84034,-0.94004,1.2322,-0.24708,-0.97693,0.024854,-0.63527,-1.1505,0.66715,-0.26318,-1.0188,0.037288,-0.054209,-0.44166,1.9456,-1.5819,-1.256,-0.14623,0.72997,-0.71063,-0.1744,-0.41427,0.78744,-0.028546,-0.28127,0.33997,0.17034,-1.582,-0.45707,-0.3448,-1.7867
-0.31389,-0.50774,-0.34217,-0.43793,0.20752,-0.30562,0.06006,-0.073912,0.087069,-0.21558,-0.15848,-0.049137,0.019259,-0.25406,-0.26849,-0.28765,-0.13506,-0.044948,-0.21629,-0.24255,-0.29756,-0.31188,-0.0721,-0.14317,0.0071414,0.080072,-0.36681,-0.063042,-0.42548,0.056483,-0.14892,-0.19719,-0.077472
0.93705,-1.4881,0.34854,0.5038,0.40163,-0.34221,0.62576,2.6519,0.59831,-1.918,0.68974,-0.60584,-1.1239,-1.1058,-0.45676,-2.7664,1.8948,0.10286,0.58277,-1.4938,1.3749,0.30106,-0.61916,-0.85105,1.5433,-0.13345,0.31588,0.6599,1.3851,-3.1412,0.19786,-1.4929,1.8351
-0.075243,-1.6592,-1.5771,1.3662,-1.506,1.6026,0.17417,0.074899,0.52181,-0.29295,1.2347,0.62367,1.0077,-1.5814,-1.6366,-0.91297,0.58741,-1.154,-0.34841,0.080056,-1.7409,0.27636,-0.20856,0.69797,0.63313,-0.03589,0.57845,1.5497,0.35315,0.87107,0.27051,-0.56004,-0.14325
0.1919,-0.33432,-0.44657,-0.66353,0.6633,-0.47385,0.29368,0.12321,-0.053518,-0.11735,0.10621,-0.14907,0.39733,-0.080021,-0.28946,-0.32603,-0.40948,-0.08285,-0.16247,-0.304,-0.6425,-0.54118,-0.20232,-0.10641,-0.25363,0.096446,-0.34799,0.32323,-0.13339,0.5042,-0.54994,-0.019696,-0.49985
-0.31178,-0.026144,-0.040151,-0.17509,0.23571,-0.019245,-0.033881,0.17443,0.072116,0.038295,-0.0020811,0.032997,-0.22516,-0.27832,-0.25398,-0.17086,0.1773,0.29643,0.15215,0.030071,0.30664,0.14455,0.024257,-0.24406,-0.12149,0.11587,-0.088025,-0.085506,-0.07381,-0.067187,0.12244,-0.13743,0.095569
1.0067,-0.77095,-1.2945,-0.43494,-0.15781,0.77414,0.54398,-1.2144,-0.18428,-0.2395,0.41714,-0.84211,1.7082,-3.158,0.013757,1.2685,-1.7397,-0.41157,0.32075,-0.25659,-2.1425,1.214,-0.032027,-0.86997,-1.2785,0.030294,-0.73524,0.31169,-1.9734,1.1019,0.94491,-0.11935,-0.85549
